Secuencia,Mano,Punto,X,Y,Z
14,Derecha,10,0.21893666684627533,0.5801523923873901,-0.09109138697385788
14,Derecha,11,0.22155267000198364,0.5068305730819702,-0.10463187843561172
14,Derecha,12,0.22176669538021088,0.4482935667037964,-0.11396966129541397
14,Derecha,13,0.25182658433914185,0.7177242040634155,-0.07242985814809799
14,Derecha,14,0.2618744671344757,0.6021121144294739,-0.10048332810401917
14,Derecha,15,0.265331506729126,0.5275118350982666,-0.11303800344467163
14,Derecha,16,0.2646663784980774,0.46630576252937317,-0.12048729509115219
14,Derecha,17,0.295198917388916,0.7357049584388733,-0.08109236508607864
14,Derecha,18,0.307249516248703,0.6499400734901428,-0.105538509786129
14,Derecha,19,0.31095898151397705,0.5936259627342224,-0.115349680185318
14,Derecha,20,0.3131653070449829,0.5429556369781494,-0.12161488085985184
14,Derecha,0,0.2433791607618332,0.8264936208724976,4.893012715001532e-07
14,Derecha,1,0.20149081945419312,0.7566669583320618,-0.009725901298224926
14,Derecha,2,0.16769155859947205,0.659099280834198,-0.021015625447034836
14,Derecha,3,0.14015401899814606,0.5825144648551941,-0.030674559995532036
14,Derecha,4,0.10244174301624298,0.5485996603965759,-0.0416201651096344
14,Derecha,5,0.17925018072128296,0.6767410039901733,-0.04824386164546013
14,Derecha,6,0.18465447425842285,0.5726659297943115,-0.07425978034734726
14,Derecha,7,0.18919610977172852,0.5073282122612,-0.0870533287525177
14,Derecha,8,0.19040891528129578,0.4559360146522522,-0.09492450952529907
14,Derecha,9,0.21197016537189484,0.6946350932121277,-0.05804331600666046
14,Derecha,10,0.2185753434896469,0.5782580971717834,-0.08322782814502716
14,Derecha,11,0.2214694768190384,0.5044125318527222,-0.09509297460317612
14,Derecha,12,0.222043976187706,0.44688117504119873,-0.10329442471265793
14,Derecha,13,0.2518851161003113,0.7133692502975464,-0.06678154319524765
14,Derecha,14,0.2629879415035248,0.6006634831428528,-0.09208181500434875
14,Derecha,15,0.26671528816223145,0.5258322954177856,-0.10427594929933548
14,Derecha,16,0.2661360502243042,0.465159147977829,-0.11167912930250168
14,Derecha,17,0.29586929082870483,0.7310901284217834,-0.07469376176595688
14,Derecha,18,0.3085557222366333,0.646942675113678,-0.09758304059505463
14,Derecha,19,0.3115813434123993,0.5912550091743469,-0.10755107551813126
14,Derecha,20,0.3124566078186035,0.54152911901474,-0.11391250789165497
15,Derecha,0,0.268967866897583,0.8264946937561035,-5.262724922516782e-09
15,Derecha,1,0.2330397367477417,0.7521753907203674,-0.004653559066355228
15,Derecha,2,0.21565717458724976,0.661686897277832,-0.013175491243600845
15,Derecha,3,0.20518743991851807,0.5949833989143372,-0.024234237149357796
15,Derecha,4,0.18436917662620544,0.5486283898353577,-0.03549394756555557
15,Derecha,5,0.2780582010746002,0.5770502090454102,-0.0035671719815582037
15,Derecha,6,0.2917422950267792,0.48858708143234253,-0.02404831536114216
15,Derecha,7,0.29437872767448425,0.44781583547592163,-0.04261370748281479
15,Derecha,8,0.29126256704330444,0.42217934131622314,-0.05422977730631828
15,Derecha,9,0.30773255228996277,0.5963141322135925,-0.015937423333525658
15,Derecha,10,0.334160715341568,0.5082422494888306,-0.032063912600278854
15,Derecha,11,0.33405476808547974,0.4597115218639374,-0.045771509408950806
15,Derecha,12,0.32592976093292236,0.42494529485702515,-0.05500629544258118
15,Derecha,13,0.33350929617881775,0.6313992738723755,-0.030648155137896538
15,Derecha,14,0.36327606439590454,0.5503067970275879,-0.04468199238181114
15,Derecha,15,0.3663312494754791,0.5030972957611084,-0.04939935728907585
15,Derecha,16,0.3621502220630646,0.4673357605934143,-0.052564773708581924
15,Derecha,17,0.355007529258728,0.6778409481048584,-0.04641183465719223
15,Derecha,18,0.3835531175136566,0.6221059560775757,-0.05659711733460426
15,Derecha,19,0.39516574144363403,0.5861230492591858,-0.055364277213811874
15,Derecha,20,0.4018706679344177,0.554731547832489,-0.053603578358888626
15,Derecha,0,0.25320103764533997,0.8262910842895508,2.598968364964094e-07
15,Derecha,1,0.2121824324131012,0.7516433000564575,-0.010679916478693485
15,Derecha,2,0.19041961431503296,0.6598291397094727,-0.02123442105948925
15,Derecha,3,0.18193304538726807,0.5812561511993408,-0.0306717362254858
15,Derecha,4,0.16348731517791748,0.5284315347671509,-0.040243156254291534
15,Derecha,5,0.23371544480323792,0.6286830902099609,-0.03026801533997059
15,Derecha,6,0.2551842927932739,0.5232987999916077,-0.0485992431640625
15,Derecha,7,0.26703304052352905,0.46454596519470215,-0.058944784104824066
15,Derecha,8,0.27642449736595154,0.41874784231185913,-0.06468911468982697
15,Derecha,9,0.27187812328338623,0.6396613121032715,-0.035754892975091934
15,Derecha,10,0.2946520745754242,0.5253496170043945,-0.05008699372410774
15,Derecha,11,0.3058815002441406,0.45833253860473633,-0.05716485157608986
15,Derecha,12,0.3150785267353058,0.40714532136917114,-0.0621105432510376
15,Derecha,13,0.3067261278629303,0.6593154072761536,-0.041553858667612076
15,Derecha,14,0.3288428485393524,0.5513697862625122,-0.05476576089859009
15,Derecha,15,0.34121569991111755,0.4887770414352417,-0.060069404542446136
15,Derecha,16,0.35118746757507324,0.44138556718826294,-0.06352300196886063
15,Derecha,17,0.3373908996582031,0.6849977970123291,-0.04782276600599289
15,Derecha,18,0.35717132687568665,0.6100315451622009,-0.058641113340854645
15,Derecha,19,0.3694531321525574,0.5661547183990479,-0.06060878559947014
15,Derecha,20,0.3812689185142517,0.5294651985168457,-0.06099776178598404
15,Derecha,0,0.2293516993522644,0.7749668955802917,5.290131070978532e-07
15,Derecha,1,0.19035524129867554,0.7058250308036804,-0.004681022372096777
15,Derecha,2,0.17389875650405884,0.6232868432998657,-0.014974139630794525
15,Derecha,3,0.16728365421295166,0.5536503791809082,-0.024527063593268394
15,Derecha,4,0.1459110975265503,0.5127440690994263,-0.035571835935115814
15,Derecha,5,0.21737349033355713,0.5818308591842651,-0.03358268737792969
15,Derecha,6,0.24528786540031433,0.4776262640953064,-0.052413929253816605
15,Derecha,7,0.26529765129089355,0.42064154148101807,-0.06151675060391426
15,Derecha,8,0.28276142477989197,0.3794715702533722,-0.06551458686590195
15,Derecha,9,0.25117257237434387,0.5942850112915039,-0.04130380228161812
15,Derecha,10,0.2837677299976349,0.4804123640060425,-0.055642493069171906
15,Derecha,11,0.3047561049461365,0.41549310088157654,-0.06131334602832794
15,Derecha,12,0.3214988112449646,0.3689630925655365,-0.06492801755666733
15,Derecha,13,0.2831133008003235,0.6161484718322754,-0.048244357109069824
15,Derecha,14,0.31351709365844727,0.5094146728515625,-0.06001221388578415
15,Derecha,15,0.33098548650741577,0.4487804174423218,-0.06491169333457947
15,Derecha,16,0.34467869997024536,0.403428852558136,-0.06826122105121613
15,Derecha,17,0.31259167194366455,0.6449669599533081,-0.05484369024634361
15,Derecha,18,0.3362583518028259,0.5618383288383484,-0.06520184129476547
15,Derecha,19,0.349408894777298,0.5124692916870117,-0.0677158534526825
15,Derecha,20,0.36140644550323486,0.4698740541934967,-0.06849025189876556
15,Derecha,0,0.2306501418352127,0.7742975950241089,3.842498301764863e-07
15,Derecha,1,0.19142815470695496,0.7069455981254578,-0.005141689442098141
15,Derecha,2,0.17533478140830994,0.6233922839164734,-0.014731415547430515
15,Derecha,3,0.1687239706516266,0.5557460784912109,-0.023869561031460762
15,Derecha,4,0.14648616313934326,0.5148332118988037,-0.03432649374008179
15,Derecha,5,0.2222156673669815,0.5811176896095276,-0.032599981874227524
15,Derecha,6,0.24736225605010986,0.47625163197517395,-0.05094042047858238
15,Derecha,7,0.2663411796092987,0.41934025287628174,-0.05994505435228348
15,Derecha,8,0.2824293076992035,0.37823522090911865,-0.06385865062475204
15,Derecha,9,0.25572365522384644,0.5957817435264587,-0.04024790599942207
15,Derecha,10,0.28391140699386597,0.48017382621765137,-0.0542047880589962
15,Derecha,11,0.3025933504104614,0.41311436891555786,-0.06068434938788414
15,Derecha,12,0.3167749345302582,0.36376458406448364,-0.06487569212913513
15,Derecha,13,0.28709882497787476,0.6186076998710632,-0.047154441475868225
15,Derecha,14,0.3141986131668091,0.5104650855064392,-0.058868762105703354
15,Derecha,15,0.3313972055912018,0.4463964104652405,-0.06522025913000107
15,Derecha,16,0.34439921379089355,0.3986000418663025,-0.06940499693155289
15,Derecha,17,0.3156920075416565,0.6460952758789062,-0.05376225709915161
15,Derecha,18,0.33868345618247986,0.5644049048423767,-0.06365039199590683
15,Derecha,19,0.3520824909210205,0.515284538269043,-0.06649310141801834
15,Derecha,20,0.36320003867149353,0.4739537537097931,-0.06758061051368713
15,Derecha,0,0.223785400390625,0.7715206742286682,3.9792200823285384e-07
15,Derecha,1,0.18402127921581268,0.7076715230941772,-0.006967371795326471
15,Derecha,2,0.16766875982284546,0.6282576322555542,-0.017270274460315704
15,Derecha,3,0.16222935914993286,0.5615345239639282,-0.027086254209280014
15,Derecha,4,0.14139235019683838,0.519695520401001,-0.03809225559234619
15,Derecha,5,0.21820585429668427,0.5749994516372681,-0.02990511991083622
15,Derecha,6,0.24531608819961548,0.47370004653930664,-0.04730861261487007
15,Derecha,7,0.26464399695396423,0.4164517819881439,-0.05681012570858002
15,Derecha,8,0.280842125415802,0.37424933910369873,-0.06152452528476715
15,Derecha,9,0.25209084153175354,0.5868804454803467,-0.03677098825573921
15,Derecha,10,0.28317028284072876,0.4763055443763733,-0.048815444111824036
15,Derecha,11,0.301247239112854,0.4108867049217224,-0.05514935404062271
15,Derecha,12,0.31506896018981934,0.36338305473327637,-0.0595933273434639
15,Derecha,13,0.28336361050605774,0.6091102957725525,-0.04330947622656822
15,Derecha,14,0.31283217668533325,0.5061588883399963,-0.05278454348444939
15,Derecha,15,0.3299918472766876,0.4443851709365845,-0.058028366416692734
15,Derecha,16,0.34285449981689453,0.3992641568183899,-0.06199595332145691
15,Derecha,17,0.3115478754043579,0.6377753019332886,-0.05003601685166359
15,Derecha,18,0.33445221185684204,0.5608127117156982,-0.057870276272296906
15,Derecha,19,0.34688007831573486,0.5137906074523926,-0.05930295214056969
15,Derecha,20,0.35677570104599,0.47430095076560974,-0.05960414186120033
15,Derecha,0,0.22397689521312714,0.7750394940376282,3.7288063481355493e-07
15,Derecha,1,0.1841558814048767,0.710128664970398,-0.00744168134406209
15,Derecha,2,0.16648975014686584,0.631774365901947,-0.018334118649363518
15,Derecha,3,0.1607075035572052,0.5660362839698792,-0.0289180725812912
15,Derecha,4,0.1415071189403534,0.5218388438224792,-0.040487613528966904
15,Derecha,5,0.2199481576681137,0.5722408890724182,-0.029101859778165817
15,Derecha,6,0.24400396645069122,0.47220277786254883,-0.04754886031150818
15,Derecha,7,0.262888640165329,0.4151950478553772,-0.05836215615272522
15,Derecha,8,0.279348760843277,0.3726867437362671,-0.06408895552158356
15,Derecha,9,0.2532738149166107,0.5846216678619385,-0.03676381707191467
15,Derecha,10,0.28039586544036865,0.47662031650543213,-0.04997558146715164
15,Derecha,11,0.29917019605636597,0.41153860092163086,-0.05761990696191788
15,Derecha,12,0.31494683027267456,0.36337804794311523,-0.06289646029472351
15,Derecha,13,0.28386881947517395,0.6094980239868164,-0.04437519609928131
15,Derecha,14,0.31072765588760376,0.5093923807144165,-0.055533938109874725
15,Derecha,15,0.32839977741241455,0.44818857312202454,-0.06197438761591911
15,Derecha,16,0.34209680557250977,0.40249156951904297,-0.06650903820991516
15,Derecha,17,0.3122113347053528,0.6422203183174133,-0.052275851368904114
15,Derecha,18,0.33402836322784424,0.5674471259117126,-0.06191466003656387
15,Derecha,19,0.34672486782073975,0.5205236077308655,-0.06429394334554672
15,Derecha,20,0.3574041426181793,0.48063892126083374,-0.06496010720729828
15,Derecha,0,0.2233356088399887,0.7764471769332886,3.6885435861222504e-07
15,Derecha,1,0.18423481285572052,0.7104056477546692,-0.006521042436361313
15,Derecha,2,0.16688060760498047,0.6308925151824951,-0.01680934429168701
15,Derecha,3,0.16061145067214966,0.565240740776062,-0.026943672448396683
15,Derecha,4,0.14151149988174438,0.5213050842285156,-0.038104936480522156
15,Derecha,5,0.21906748414039612,0.5742173194885254,-0.028492502868175507
15,Derecha,6,0.24387431144714355,0.47317516803741455,-0.04685299098491669
15,Derecha,7,0.26297512650489807,0.4157481789588928,-0.057289183139801025
15,Derecha,8,0.2795454263687134,0.3730908930301666,-0.06270896643400192
15,Derecha,9,0.2526521682739258,0.5864810943603516,-0.0364261232316494
15,Derecha,10,0.2803579866886139,0.4771387577056885,-0.0496707558631897
15,Derecha,11,0.2993210554122925,0.4117276072502136,-0.057092487812042236
15,Derecha,12,0.3150014877319336,0.3633836507797241,-0.06219331920146942
15,Derecha,13,0.28368303179740906,0.6109656691551208,-0.04424767941236496
15,Derecha,14,0.31084492802619934,0.5096885561943054,-0.05545978248119354
15,Derecha,15,0.3285540044307709,0.4483559727668762,-0.06177491322159767
15,Derecha,16,0.34215492010116577,0.40234437584877014,-0.06620553135871887
15,Derecha,17,0.31252792477607727,0.6432082653045654,-0.05225985869765282
15,Derecha,18,0.3344777822494507,0.5676746368408203,-0.06196696683764458
15,Derecha,19,0.3471551537513733,0.5204992890357971,-0.06440962105989456
15,Derecha,20,0.35769084095954895,0.4801484942436218,-0.06514652073383331
15,Derecha,0,0.23017627000808716,0.7874001264572144,3.3748159466995276e-07
15,Derecha,1,0.19038932025432587,0.7146121859550476,-0.005278297699987888
15,Derecha,2,0.17045319080352783,0.6247469186782837,-0.014228353276848793
15,Derecha,3,0.16083601117134094,0.5532399415969849,-0.023477178066968918
15,Derecha,4,0.13768070936203003,0.51214200258255,-0.03404385223984718
15,Derecha,5,0.21143853664398193,0.5902105569839478,-0.03021339513361454
15,Derecha,6,0.23348331451416016,0.4817642271518707,-0.0500592365860939
15,Derecha,7,0.2502387464046478,0.4188070297241211,-0.06027575582265854
15,Derecha,8,0.26473551988601685,0.3719490170478821,-0.06555825471878052
15,Derecha,9,0.2430541068315506,0.6023217439651489,-0.03925374895334244
15,Derecha,10,0.26534736156463623,0.48512789607048035,-0.05617823079228401
15,Derecha,11,0.2816736698150635,0.4141176640987396,-0.06443911045789719
15,Derecha,12,0.2959495186805725,0.36029720306396484,-0.0695352554321289
15,Derecha,13,0.2757437825202942,0.6245999932289124,-0.048053257167339325
15,Derecha,14,0.2991500794887543,0.513596773147583,-0.06325264275074005
15,Derecha,15,0.31384405493736267,0.4470435380935669,-0.07125558704137802
15,Derecha,16,0.3260549306869507,0.39726781845092773,-0.07582316547632217
15,Derecha,17,0.3089282810688019,0.6533752083778381,-0.056690700352191925
15,Derecha,18,0.32868608832359314,0.5688013434410095,-0.07014703750610352
15,Derecha,19,0.3395291864871979,0.5163671970367432,-0.0752534344792366
15,Derecha,20,0.3497549593448639,0.47165024280548096,-0.07757650315761566
15,Derecha,0,0.21999488770961761,0.8496420979499817,1.4828266614586028e-07
15,Derecha,1,0.18031421303749084,0.7671924233436584,-0.0048393867909908295
15,Derecha,2,0.1545744240283966,0.6684906482696533,-0.019621679559350014
15,Derecha,3,0.1332477629184723,0.5914576053619385,-0.03475869819521904
15,Derecha,4,0.09667475521564484,0.5574514269828796,-0.05052805691957474
15,Derecha,5,0.16690638661384583,0.6835455894470215,-0.05026716738939285
15,Derecha,6,0.18316863477230072,0.5619112849235535,-0.08295393735170364
15,Derecha,7,0.1943671852350235,0.520049512386322,-0.09761504828929901
15,Derecha,8,0.19601213932037354,0.4997352361679077,-0.10312241315841675
15,Derecha,9,0.2012631744146347,0.7075011134147644,-0.06263583898544312
15,Derecha,10,0.22067272663116455,0.5840072631835938,-0.09249038994312286
15,Derecha,11,0.23177514970302582,0.5215669870376587,-0.10214925557374954
15,Derecha,12,0.23569652438163757,0.47929179668426514,-0.10673802345991135
15,Derecha,13,0.24236871302127838,0.7371816635131836,-0.07434429228305817
15,Derecha,14,0.26135045289993286,0.62223881483078,-0.10053267329931259
15,Derecha,15,0.27057409286499023,0.5535233020782471,-0.10799232125282288
15,Derecha,16,0.2742671072483063,0.5003986358642578,-0.11085238307714462
15,Derecha,17,0.286882609128952,0.7669649720191956,-0.08501575142145157
15,Derecha,18,0.30282482504844666,0.6788666248321533,-0.1054203137755394
15,Derecha,19,0.3123480975627899,0.6238755583763123,-0.11047099530696869
15,Derecha,20,0.3203728199005127,0.5758517980575562,-0.11249241232872009
15,Derecha,0,0.22454290091991425,0.8680859804153442,3.633205665209971e-07
15,Derecha,1,0.18534283339977264,0.7817848920822144,-0.01016576774418354
15,Derecha,2,0.15811973810195923,0.6802773475646973,-0.023480242118239403
15,Derecha,3,0.13489438593387604,0.601220428943634,-0.035198379307985306
15,Derecha,4,0.09779399633407593,0.5652822852134705,-0.04794943332672119
15,Derecha,5,0.16803117096424103,0.7098329067230225,-0.048979420214891434
15,Derecha,6,0.1772414594888687,0.6144551038742065,-0.07742684334516525
15,Derecha,7,0.18471463024616241,0.5568241477012634,-0.09237788617610931
15,Derecha,8,0.18835723400115967,0.5077788829803467,-0.10188419371843338
15,Derecha,9,0.20381709933280945,0.7337770462036133,-0.05951507389545441
15,Derecha,10,0.2202986776828766,0.6241052746772766,-0.08865097910165787
15,Derecha,11,0.22716248035430908,0.5538936853408813,-0.1020553857088089
15,Derecha,12,0.23017770051956177,0.4949421286582947,-0.11116483807563782
15,Derecha,13,0.24532246589660645,0.7595287561416626,-0.06930777430534363
15,Derecha,14,0.26607364416122437,0.6505995392799377,-0.09863264113664627
